AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
4/26/2023,2023-00026739,OK0140200,,,,12TH,AVE,SE,,,MISSOURI,ST,,1,D - Driver,Apparently Normal,None Given,Weather Condition
4/26/2023,2023-00026831,OK0140200,,N,,PORTER,AVE,,E,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
4/26/2023,2023-00026831,OK0140200,,N,,PORTER,AVE,,E,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/26/2023,2023-00026832,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/26/2023,2023-00026832,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
4/26/2023,2023-00026842,OK0140200,,,,PRIVATE PROPERTY / 4343 FLOOD AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/26/2023,2023-00026842,OK0140200,,,,PRIVATE PROPERTY / 4343 FLOOD AVE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Unsafe Speed Other
4/26/2023,2023-00026851,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/26/2023,2023-00026851,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
4/27/2023,2023-00026939,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/27/2023,2023-00026939,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Private Drive
4/27/2023,2023-00026947,OK0140200,,N,,PORTER,AVE,,E,,JOHNSON,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
4/27/2023,2023-00026947,OK0140200,,N,,PORTER,AVE,,E,,JOHNSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/27/2023,2023-00027003,OK0140200,,W,,ROCK CREEK,RD,,,,60TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/27/2023,2023-00027003,OK0140200,,W,,ROCK CREEK,RD,,,,60TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Stop Sign
4/27/2023,2023-00027021,OK0140200,,S,,WEBSTER,AVE,,W,,SYMMES,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/27/2023,2023-00027021,OK0140200,,S,,WEBSTER,AVE,,W,,SYMMES,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
4/27/2023,2023-00027057,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/27/2023,2023-00027057,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
4/27/2023,2023-00027067,OK0140200,,W,,GRAY,ST,,N,,JAMES GARNER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/27/2023,2023-00027067,OK0140200,,W,,GRAY,ST,,N,,JAMES GARNER,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
4/28/2023,2023-00027202,OK0140200,,,,CLASSEN,BLVD,,,,SH9 WB OFF RAMP,RAMP,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
4/28/2023,2023-00027202,OK0140200,,,,CLASSEN,BLVD,,,,SH9 WB OFF RAMP,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/28/2023,2023-00027239,OK0140200,,W,,HUGHBERT,ST,,N,,UNIVERSITY,BLVD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
4/28/2023,2023-00027239,OK0140200,,W,,HUGHBERT,ST,,N,,UNIVERSITY,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/28/2023,2023-00027243,OK0140200,,,,FROST,LN,,,,WHEATLAND,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/28/2023,2023-00027243,OK0140200,,,,FROST,LN,,,,WHEATLAND,DR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
4/28/2023,2023-00027267,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/28/2023,2023-00027267,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
4/28/2023,2023-00027292,OK0140200,,,,I35 SB OFF RAMP 110B,RAMP,,W,,ROBINSON,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
4/28/2023,2023-00027292,OK0140200,,,,I35 SB OFF RAMP 110B,RAMP,,W,,ROBINSON,ST,,2,D - Driver,Unknown,None Given,Improper Act Other Unkn
4/28/2023,2023-00027306,OK0140200,,,,PRIVATE PROPERTY / 517 S PONCA AVE,,,,,,,,1,D - Driver,Unknown,None Given,Rain or Wet Roadway
4/29/2023,2023-00027334,OK0140200,,E,,BOYD,ST,,,,CLASSEN,BLVD,,2,D - Driver,Drinking - Ability Impaired,None Given,No Improper Action by Driver
4/29/2023,2023-00027334,OK0140200,,E,,BOYD,ST,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,Private Drive
4/29/2023,2023-00027368,OK0140200,,,,ALAMEDA,ST,,,,SHILOH,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/29/2023,2023-00027368,OK0140200,,,,ALAMEDA,ST,,,,SHILOH,DR,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
4/29/2023,2023-00027375,OK0140200,,W,,FRANKLIN,RD,,,,48TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/29/2023,2023-00027375,OK0140200,,W,,FRANKLIN,RD,,,,48TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Stop Sign
4/29/2023,2023-00027385,OK0140200,,S,,UNIVERSITY,BLVD,,W,,COMANCHE,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
4/29/2023,2023-00027385,OK0140200,,S,,UNIVERSITY,BLVD,,W,,COMANCHE,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/29/2023,2023-00027419,OK0140200,,N,,FLOOD,AVE,,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/29/2023,2023-00027419,OK0140200,,N,,FLOOD,AVE,,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
4/29/2023,2023-00027429,OK0140200,,,,PRIVATE PROPERTY / 5100  BROADWAY,,,,,,,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
4/29/2023,2023-00027463,OK0140200,,N,,INTERSTATE,DR,,W,,INDIAN HILLS,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/29/2023,2023-00027463,OK0140200,,N,,INTERSTATE,DR,,W,,INDIAN HILLS,RD,,1,D - Driver,Apparently Normal,None Given,Left of Center Other
4/29/2023,2023-00027502,OK0140200,,S,,JAMES GARNER,AVE,,W,,EUFAULA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/29/2023,2023-00027502,OK0140200,,S,,JAMES GARNER,AVE,,W,,EUFAULA,ST,,1,Z - Other Cyclist,Apparently Normal,None Given,For Stop Sign
4/30/2023,2023-00027723,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/30/2023,2023-00027723,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
4/30/2023,2023-00027732,OK0140200,,E,,ROBINSON,ST,,,,BRYANT,CIR,,1,D - Driver,Apparently Normal,None Given,Distracted by Passenger in Vehicle
4/30/2023,2023-00027732,OK0140200,,E,,ROBINSON,ST,,,,BRYANT,CIR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/30/2023,2023-00027742,OK0140200,,E,,ROBINSON,ST,,,,36TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
4/30/2023,2023-00027742,OK0140200,,E,,ROBINSON,ST,,,,36TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/1/2023,2023-00027884,OK0140200,,,,36TH,AVE,NW,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/1/2023,2023-00027884,OK0140200,,,,36TH,AVE,NW,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
5/1/2023,2023-00027894,OK0140200,,W,,LINDSEY,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/1/2023,2023-00027894,OK0140200,,W,,LINDSEY,ST,,,,ASP,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/1/2023,2023-00028010,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/1/2023,2023-00028010,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/1/2023,2023-00028039,OK0140200,,,,48TH,AVE,NW,W,,FRANKLIN,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/1/2023,2023-00028039,OK0140200,,,,48TH,AVE,NW,W,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
5/1/2023,2023-00028087,OK0140200,,,,PRIVATE PROPERTY / 108 24TH AVE SW,,,,,,,,2,D - Driver,Unknown,None Given,Improper Act Other Unkn
5/1/2023,2023-00028087,OK0140200,,,,PRIVATE PROPERTY / 108 24TH AVE SW,,,,,,,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
5/1/2023,2023-00028107,OK0140200,,E,,ROCK CREEK,RD,,,,BRUCKNER,DR,,1,D - Driver,Drinking - Ability Impaired,Blood,Alcohol DUI/DWI
5/2/2023,2023-00028136,OK0140200,,,,60TH AVE NW / W INDIAN HILLS RD,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/2/2023,2023-00028136,OK0140200,,,,60TH AVE NW / W INDIAN HILLS RD,,,,,,,,1,A - Animal,Not Applicable,Not Applicable,Deer in Roadway
5/2/2023,2023-00028151,OK0140200,,,,E SH9 / MARSHALL AVE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Failed to Stop Other
5/2/2023,2023-00028151,OK0140200,,,,E SH9 / MARSHALL AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/2/2023,2023-00028224,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Left
5/2/2023,2023-00028224,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,Left
5/2/2023,2023-00028265,OK0140200,,,,MCGEE,DR,,,,VINE,ST,,2,D - Driver,Apparently Normal,None Given,Where Prohibited
5/2/2023,2023-00028265,OK0140200,,,,MCGEE,DR,,,,VINE,ST,,1,D - Driver,Apparently Normal,None Given,Improper Use of Lane
5/2/2023,2023-00028321,OK0140200,,W,,BOYD,ST,,,,COLLEGE,AVE,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
5/2/2023,2023-00028321,OK0140200,,W,,BOYD,ST,,,,COLLEGE,AVE,,2,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
5/2/2023,2023-00028349,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/2/2023,2023-00028349,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
5/3/2023,2023-00028461,OK0140200,,,,DORCHESTER,DR,,N,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/3/2023,2023-00028461,OK0140200,,,,DORCHESTER,DR,,N,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Improper Backing
4/28/2023,2023-00028468,OK0140200,,,,PRIVATE PROPERTY / 3571 WEST ROCK CREEK RD,,,,,,,,1,D - Driver,Unknown,None Given,Incident Report
4/28/2023,2023-00028468,OK0140200,,,,PRIVATE PROPERTY / 3571 WEST ROCK CREEK RD,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,Incident Report
5/3/2023,2023-00028487,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/3/2023,2023-00028487,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,1,D - Driver,Apparently Normal,None Given,Private Drive
5/3/2023,2023-00028494,OK0140200,,,,CLASSEN,BLVD,,,,ENID,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/3/2023,2023-00028494,OK0140200,,,,CLASSEN,BLVD,,,,ENID,ST,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
5/3/2023,2023-00028507,OK0140200,,,,156TH,AVE,NE,E,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/3/2023,2023-00028507,OK0140200,,,,156TH,AVE,NE,E,,TECUMSEH,RD,,1,D - Driver,Unknown,None Given,Inattention Other
5/3/2023,2023-00028516,OK0140200,,,,CLASSEN,BLVD,,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/3/2023,2023-00028516,OK0140200,,,,CLASSEN,BLVD,,E,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/3/2023,2023-00028611,OK0140200,,,,PRIVATE PROPERTY / 200 VICKSBURG AVE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
5/3/2023,2023-00028611,OK0140200,,,,PRIVATE PROPERTY / 200 VICKSBURG AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,Incident Report
4/27/2023,2023-00028619,OK0140200,,S,,BERRY,RD,,W,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
4/27/2023,2023-00028619,OK0140200,,S,,BERRY,RD,,W,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
5/4/2023,2023-00028690,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028690,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
5/4/2023,2023-00028714,OK0140200,,,,72ND,AVE,NE,E,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028714,OK0140200,,,,72ND,AVE,NE,E,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
5/4/2023,2023-00028714,OK0140200,,,,72ND,AVE,NE,E,,ROBINSON,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028725,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028725,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Private Drive
5/4/2023,2023-00028732,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028732,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028738,OK0140200,,,,CHAUTAUQUA,AVE,,W,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028738,OK0140200,,,,CHAUTAUQUA,AVE,,W,,STATE HWY 9,HWY,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
5/4/2023,2023-00028747,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028747,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028750,OK0140200,,W,,MAIN,ST,,,,ED NOBLE,PKWY,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
5/4/2023,2023-00028750,OK0140200,,W,,MAIN,ST,,,,ED NOBLE,PKWY,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
5/4/2023,2023-00028757,OK0140200,,,,12TH,AVE,NW,W,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
5/4/2023,2023-00028757,OK0140200,,,,12TH,AVE,NW,W,,FRANKLIN,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028788,OK0140200,,,,WHISPERING PINES,DR,,,,WHISPERING PINES,CIR,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
5/4/2023,2023-00028788,OK0140200,,,,WHISPERING PINES,DR,,,,WHISPERING PINES,CIR,,1,D - Driver,Apparently Normal,None Given,Improper Backing
5/4/2023,2023-00028866,OK0140200,,,,12TH,AVE,SE,E,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/4/2023,2023-00028866,OK0140200,,,,12TH,AVE,SE,E,,STATE HWY 9,HWY,,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/5/2023,2023-00028880,OK0140200,,,,PRIVATE PROPERTY / 1428 FOREST GLENN CIR,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
5/5/2023,2023-00028880,OK0140200,,,,PRIVATE PROPERTY / 1428 FOREST GLENN CIR,,,,,,,,1,D - Driver,Unknown,None Given,Inattention Other
5/5/2023,2023-00028921,OK0140200,,,,142ND,AVE,SE,,,STATE HWY 9,HWY,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
5/5/2023,2023-00028929,OK0140200,,,,1600 E STATE HWY 9,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/5/2023,2023-00028929,OK0140200,,,,1600 E STATE HWY 9,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/5/2023,2023-00028956,OK0140200,,E,,GRAY,ST,,N,,JONES,AVE,,1,Z - Other Cyclist,Apparently Normal,None Given,Improper Act Other Unkn
5/5/2023,2023-00028956,OK0140200,,E,,GRAY,ST,,N,,JONES,AVE,,2,D - Driver,Apparently Normal,None Given,Inattention Other
5/5/2023,2023-00028982,OK0140200,,W,,TECUMSEH,RD,,,,36TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,In Front of Oncoming Traffic
5/5/2023,2023-00028982,OK0140200,,W,,TECUMSEH,RD,,,,36TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/5/2023,2023-00029035,OK0140200,,W,,INDIAN HILLS,RD,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
5/5/2023,2023-00029035,OK0140200,,W,,INDIAN HILLS,RD,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,From Stop Sign
5/5/2023,2023-00029057,OK0140200,,,,BILOXI,DR,,E,,LOUISIANA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/5/2023,2023-00029057,OK0140200,,,,BILOXI,DR,,E,,LOUISIANA,ST,,1,D - Driver,Apparently Normal,None Given,Exceeding Legal Limit
5/5/2023,2023-00029116,OK0140200,,N,,PORTER,AVE,,E,,GRAY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/5/2023,2023-00029116,OK0140200,,N,,PORTER,AVE,,E,,GRAY,ST,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
5/5/2023,2023-00029148,OK0140200,,,,CONFERENCE,DR,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/6/2023,2023-00029276,OK0140200,,E,,MAIN,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/6/2023,2023-00029276,OK0140200,,E,,MAIN,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
5/6/2023,2023-00029278,OK0140200,,,,36TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,From Signal Light
5/6/2023,2023-00029278,OK0140200,,,,36TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/6/2023,2023-00029312,OK0140200,,W,,LINDSEY,ST,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/6/2023,2023-00029312,OK0140200,,W,,LINDSEY,ST,,,,CHAUTAUQUA,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/6/2023,2023-00029312,OK0140200,,W,,LINDSEY,ST,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/6/2023,2023-00029320,OK0140200,,,,ANN BRANDEN,BLVD,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/6/2023,2023-00029320,OK0140200,,,,ANN BRANDEN,BLVD,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
5/6/2023,2023-00029355,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/6/2023,2023-00029355,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
5/6/2023,2023-00029376,OK0140200,,,,MORREN,DR,,,,12TH,AVE,NE,1,D - Driver,Drinking - Ability Impaired,Test Refused,Alcohol DUI/DWI
5/6/2023,2023-00029376,OK0140200,,,,MORREN,DR,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/7/2023,2023-00029523,OK0140200,,E,,MAIN,ST,,N,,PETERS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/7/2023,2023-00029523,OK0140200,,E,,MAIN,ST,,N,,PETERS,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
5/7/2023,2023-00029538,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/7/2023,2023-00029538,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Brakes
5/7/2023,2023-00029570,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Left
5/7/2023,2023-00029570,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/7/2023,2023-00029573,OK0140200,,,,PRIVATE PROPERTY / 1510 25TH AVE NW,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
5/7/2023,2023-00029573,OK0140200,,,,PRIVATE PROPERTY / 1510 25TH AVE NW,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,Incident Report
5/7/2023,2023-00029584,OK0140200,,W,,ROCK CREEK,RD,,,,TRAILWOOD,DR,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
5/7/2023,2023-00029584,OK0140200,,W,,ROCK CREEK,RD,,,,TRAILWOOD,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029798,OK0140200,,,,12TH,AVE,SE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Left
5/8/2023,2023-00029798,OK0140200,,,,12TH,AVE,SE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029825,OK0140200,,W,,MAIN,ST,,,,I35 NB OFF RAMP 109,RAMP,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
5/8/2023,2023-00029825,OK0140200,,W,,MAIN,ST,,,,I35 NB OFF RAMP 109,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029844,OK0140200,,,,36TH,AVE,NW,,,CROSSROADS,BLVD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
5/8/2023,2023-00029844,OK0140200,,,,36TH,AVE,NW,,,CROSSROADS,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029875,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029875,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
5/8/2023,2023-00029876,OK0140200,,E,,LINDSEY,ST,,,,BILOXI,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029876,OK0140200,,E,,LINDSEY,ST,,,,BILOXI,DR,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
5/8/2023,2023-00029910,OK0140200,,W,,STATE HWY 9,HWY,,,,JENKINS,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029910,OK0140200,,W,,STATE HWY 9,HWY,,,,JENKINS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
5/8/2023,2023-00029910,OK0140200,,W,,STATE HWY 9,HWY,,,,JENKINS,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
5/9/2023,2023-00029978,OK0140200,,,,120TH,AVE,NE,,,STELLA,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
5/9/2023,2023-00030028,OK0140200,,,,PRIVATE PROPERTY / 2404 CLASSEN BLVD,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
