AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
2/21/2022,2022-00009882,OK0140200,,W,,MAIN,ST,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
2/22/2022,2022-00009943,OK0140200,,,,SH 9 / 24TH AVE SW,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/22/2022,2022-00009943,OK0140200,,,,SH 9 / 24TH AVE SW,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/22/2022,2022-00009944,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/22/2022,2022-00009944,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
2/22/2022,2022-00010030,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/22/2022,2022-00010030,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Private Drive
2/22/2022,2022-00010047,OK0140200,,W,,BOYD,ST,,S,,PICKARD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/22/2022,2022-00010047,OK0140200,,W,,BOYD,ST,,S,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
2/22/2022,2022-00010054,OK0140200,,W,,BOYD,ST,,S,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
2/22/2022,2022-00010062,OK0140200,,,,MOUNT WILLIAMS,DR,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Signal Light
2/22/2022,2022-00010062,OK0140200,,,,MOUNT WILLIAMS,DR,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/22/2022,2022-00010102,OK0140200,,,,ALAMEDA,ST,,S,,FINDLAY,AVE,,1,P - Pedestrian,Apparently Normal,None Given,Pedestrian Action
2/22/2022,2022-00010102,OK0140200,,,,ALAMEDA,ST,,S,,FINDLAY,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/22/2022,2022-00010108,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/22/2022,2022-00010108,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
2/23/2022,2022-00010136,OK0140200,,,,CLASSEN,BLVD,,,,STEAMBOAT,WAY,,1,D - Driver,Apparently Normal,None Given,Abnormal Traffic Control
2/23/2022,2022-00010136,OK0140200,,,,CLASSEN,BLVD,,,,STEAMBOAT,WAY,,2,D - Driver,Apparently Normal,None Given,Abnormal Traffic Control
2/24/2022,2022-00010354,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
2/24/2022,2022-00010354,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/24/2022,2022-00010397,OK0140200,,,,PRIVATE PROPERTY / 12TH PL,,,,,,,,2,D - Driver,Unknown,None Given,No Improper Action by Driver
2/24/2022,2022-00010397,OK0140200,,,,PRIVATE PROPERTY / 12TH PL,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/25/2022,2022-00010428,OK0140200,,N,,PORTER,AVE,,,,MIMOSA,DR,,1,D - Driver,Apparently Normal,None Given,For Ice or Snow on Roadway
2/25/2022,2022-00010450,OK0140200,,N,,PETERS,AVE,,E,,ACRES,ST,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/25/2022,2022-00010494,OK0140200,,,,TIMBER SHADOWS,DR,,,,HIGHLAND VILLAGE,DR,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/25/2022,2022-00010567,OK0140200,,,,PRIVATE PROPERTY / 900 E LINDSEY ST,,,,,,,,2,C - Parked Car,Not Applicable,None Given,Incident Report
2/25/2022,2022-00010567,OK0140200,,,,PRIVATE PROPERTY / 900 E LINDSEY ST,,,,,,,,1,D - Driver,Unknown,None Given,Incident Report
2/26/2022,2022-00010629,OK0140200,,,,MERKLE,DR,,,,CRESTMONT,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/26/2022,2022-00010629,OK0140200,,,,MERKLE,DR,,,,CRESTMONT,ST,,1,D - Driver,Apparently Normal,None Given,For Ice or Snow on Roadway
2/26/2022,2022-00010637,OK0140200,,,,CLASSEN,BLVD,,,,ANN-BRANDEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/26/2022,2022-00010637,OK0140200,,,,CLASSEN,BLVD,,,,ANN-BRANDEN,BLVD,,1,D - Driver,Apparently Normal,None Given,For Ice or Snow on Roadway
2/22/2022,2022-00010662,OK0140200,,,,PRIVATE PROPERTY / 3651 CLASSEN BLVD,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
2/22/2022,2022-00010662,OK0140200,,,,PRIVATE PROPERTY / 3651 CLASSEN BLVD,,,,,,,,2,C - Parked Car,Not Applicable,None Given,Incident Report
2/26/2022,2022-00010695,OK0140200,,,,ALAMEDA,ST,,,,VICKSBURG,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Backing
2/26/2022,2022-00010695,OK0140200,,,,ALAMEDA,ST,,,,VICKSBURG,AVE,,2,D - Driver,Apparently Normal,None Given,Human Element
2/26/2022,2022-00010707,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/26/2022,2022-00010707,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010736,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010736,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
2/27/2022,2022-00010753,OK0140200,,,,CLASSEN,BLVD,,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010753,OK0140200,,,,CLASSEN,BLVD,,E,,LINDSEY,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/27/2022,2022-00010793,OK0140200,,W,,LINDSEY,ST,,S,,PICKARD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010793,OK0140200,,W,,LINDSEY,ST,,S,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
2/27/2022,2022-00010814,OK0140200,,,,12TH,AVE,NE,,,CENTRAL,PKWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010814,OK0140200,,,,12TH,AVE,NE,,,CENTRAL,PKWY,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
2/27/2022,2022-00010850,OK0140200,,,,12TH,AVE,SE,,,CAMPUS CREST,DR,,1,D - Driver,Apparently Normal,None Given,In Front of Oncoming Traffic
2/27/2022,2022-00010850,OK0140200,,,,12TH,AVE,SE,,,CAMPUS CREST,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010877,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010877,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Left of Center Other
2/27/2022,2022-00010880,OK0140200,,,,12TH,AVE,NE,,,GRIFFIN,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/27/2022,2022-00010880,OK0140200,,,,12TH,AVE,NE,,,GRIFFIN,DR,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
2/28/2022,2022-00010973,OK0140200,,,,12TH,AVE,NE,,,CENTRAL,PKWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/28/2022,2022-00010973,OK0140200,,,,12TH,AVE,NE,,,CENTRAL,PKWY,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/28/2022,2022-00010973,OK0140200,,,,12TH,AVE,NE,,,CENTRAL,PKWY,,1,D - Driver,Apparently Normal,None Given,Human Element
2/28/2022,2022-00011006,OK0140200,,W,,BROOKS,ST,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/28/2022,2022-00011006,OK0140200,,W,,BROOKS,ST,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,Human Element
2/28/2022,2022-00011007,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
2/28/2022,2022-00011007,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/28/2022,2022-00011007,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/28/2022,2022-00011008,OK0140200,,,,BRATCHER-MINER,RD,,,,JENKINS,AVE,,1,D - Driver,Dizzy/Faint,None Given,Incident Report
2/28/2022,2022-00011045,OK0140200,,,,MOUNT WILLIAMS,DR,,,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/28/2022,2022-00011045,OK0140200,,,,MOUNT WILLIAMS,DR,,,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
2/28/2022,2022-00011060,OK0140200,,E,,GRAY,ST,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
2/28/2022,2022-00011060,OK0140200,,E,,GRAY,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011075,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,In Front of Oncoming Traffic
3/1/2022,2022-00011075,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/28/2022,2022-00011100,OK0140200,,,,PRIVATE PROPERTY / 2146 W BROOKS ST,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
2/28/2022,2022-00011100,OK0140200,,,,PRIVATE PROPERTY / 2146 W BROOKS ST,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
3/1/2022,2022-00011138,OK0140200,,,,ALAMEDA,DR,,,,72ND,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011138,OK0140200,,,,ALAMEDA,DR,,,,72ND,AVE,NE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
3/1/2022,2022-00011167,OK0140200,,W,,MAIN,ST,,,,MERKLE,DR,,1,D - Driver,Apparently Normal,None Given,Right
3/1/2022,2022-00011167,OK0140200,,W,,MAIN,ST,,,,MERKLE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011193,OK0140200,,E,,ROBINSON,ST,,N,,FINDLAY,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011193,OK0140200,,E,,ROBINSON,ST,,N,,FINDLAY,AVE,,1,D - Driver,Apparently Normal,None Given,Human Element
3/1/2022,2022-00011207,OK0140200,,W,,BOYD,ST,,,,COLLEGE,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011207,OK0140200,,W,,BOYD,ST,,,,COLLEGE,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
3/1/2022,2022-00011209,OK0140200,,,,JENKINS,AVE,,,,FELGAR,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011209,OK0140200,,,,JENKINS,AVE,,,,FELGAR,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
3/1/2022,2022-00011217,OK0140200,,,,PRIVATE PROPERTY / 700 STINSON ST,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
3/1/2022,2022-00011258,OK0140200,,,,WYLIE,RD,,,,CRUCE,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011258,OK0140200,,,,WYLIE,RD,,,,CRUCE,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
3/1/2022,2022-00011313,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/1/2022,2022-00011313,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
3/2/2022,2022-00011357,OK0140200,,,,12TH,AVE,SE,,,TRIAD VILLAGE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/2/2022,2022-00011357,OK0140200,,,,12TH,AVE,SE,,,TRIAD VILLAGE,DR,,1,D - Driver,Apparently Normal,None Given,Human Element
3/2/2022,2022-00011398,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
3/2/2022,2022-00011398,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
3/2/2022,2022-00011405,OK0140200,,,,12TH,AVE,SE,,,CLASSEN,BLVD,,1,D - Driver,Dizzy/Faint,None Given,To Vehicle in Intersection
3/2/2022,2022-00011405,OK0140200,,,,12TH,AVE,SE,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/2/2022,2022-00011519,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Signal Light
3/2/2022,2022-00011519,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/2/2022,2022-00011556,OK0140200,,,,CLASSEN,BLVD,,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/2/2022,2022-00011556,OK0140200,,,,CLASSEN,BLVD,,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
3/3/2022,2022-00011620,OK0140200,,N,,JONES,AVE,,W,,JOHNSON,ST,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
3/3/2022,2022-00011620,OK0140200,,N,,JONES,AVE,,W,,JOHNSON,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
3/3/2022,2022-00011630,OK0140200,,,,CLASSEN,BLVD,,,,STEAMBOAT,WAY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011630,OK0140200,,,,CLASSEN,BLVD,,,,STEAMBOAT,WAY,,1,D - Driver,Apparently Normal,None Given,Inattention Other
3/3/2022,2022-00011642,OK0140200,,,,24TH,AVE,NE,,,COTTONWOOD,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011642,OK0140200,,,,24TH,AVE,NE,,,COTTONWOOD,RD,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
3/3/2022,2022-00011738,OK0140200,,N,,INTERSTATE,DR,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
3/3/2022,2022-00011738,OK0140200,,N,,INTERSTATE,DR,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011739,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
3/3/2022,2022-00011739,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011750,OK0140200,,,,CHAUTAUQUA,AVE,,,,HOOVER,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011750,OK0140200,,,,CHAUTAUQUA,AVE,,,,HOOVER,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
3/3/2022,2022-00011751,OK0140200,,,,CLASSEN,BLVD,,,,TULSA,ST,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
3/3/2022,2022-00011751,OK0140200,,,,CLASSEN,BLVD,,,,TULSA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011774,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
3/3/2022,2022-00011774,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011787,OK0140200,,,,CLASSEN,BLVD,,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/3/2022,2022-00011787,OK0140200,,,,CLASSEN,BLVD,,E,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
3/4/2022,2022-00011853,OK0140200,,,,ANN-BRANDEN,BLVD,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/4/2022,2022-00011853,OK0140200,,,,ANN-BRANDEN,BLVD,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,To Vehicle on Right
3/4/2022,2022-00011855,OK0140200,,S,,PONCA,AVE,,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/4/2022,2022-00011855,OK0140200,,S,,PONCA,AVE,,E,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
3/4/2022,2022-00011898,OK0140200,,E,,LINDSEY,ST,,,,CHEROKEE,LN,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
3/4/2022,2022-00011898,OK0140200,,E,,LINDSEY,ST,,,,CHEROKEE,LN,,1,D - Driver,Apparently Normal,None Given,Private Drive
3/4/2022,2022-00011918,OK0140200,,,,PRIVATE PROPERTY / 3601 N FLOOD AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/4/2022,2022-00011918,OK0140200,,,,PRIVATE PROPERTY / 3601 N FLOOD AVE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
3/4/2022,2022-00011924,OK0140200,,,,BROADWAY,AVE,,W,,INDIAN HILLS,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/4/2022,2022-00011924,OK0140200,,,,BROADWAY,AVE,,W,,INDIAN HILLS,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
3/4/2022,2022-00011958,OK0140200,,E,,TECUMSEH,RD,,W,,INDIAN POINT,CIR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/4/2022,2022-00011958,OK0140200,,E,,TECUMSEH,RD,,W,,INDIAN POINT,CIR,,1,A - Animal,Not Applicable,Not Applicable,Incident Report
3/4/2022,2022-00011978,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/4/2022,2022-00011978,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
3/4/2022,2022-00012035,OK0140200,,S,,BERRY,RD,,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/4/2022,2022-00012035,OK0140200,,S,,BERRY,RD,,W,,LINDSEY,ST,,1,D - Driver,Drinking - Ability Impaired,Blood,Alcohol DUI/DWI
3/5/2022,2022-00012199,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
3/5/2022,2022-00012199,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
3/5/2022,2022-00012222,OK0140200,,,,BEAUMONT,DR,,,,24TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
3/5/2022,2022-00012222,OK0140200,,,,BEAUMONT,DR,,,,24TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/5/2022,2022-00012256,OK0140200,,,,24TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
3/6/2022,2022-00012336,OK0140200,,W,,LINDSEY,DR,,,,24TH,AVE,SW,2,P - Pedestrian,Apparently Normal,None Given,To Vehicle in Intersection
3/6/2022,2022-00012336,OK0140200,,W,,LINDSEY,DR,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,To Pedestrian
3/6/2022,2022-00012369,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
3/6/2022,2022-00012369,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/6/2022,2022-00012369,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,3,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
3/6/2022,2022-00012390,OK0140200,,W,,MAIN,ST,,,,GATEWOOD,DR,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
3/6/2022,2022-00012390,OK0140200,,W,,MAIN,ST,,,,GATEWOOD,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012526,OK0140200,,,,26TH,AVE,NW,,,TEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012526,OK0140200,,,,26TH,AVE,NW,,,TEE,DR,,1,D - Driver,Apparently Normal,None Given,Private Drive
3/7/2022,2022-00012538,OK0140200,,E,,ROBINSON,ST,,N,,FINDLAY,AVE,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012538,OK0140200,,E,,ROBINSON,ST,,N,,FINDLAY,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012538,OK0140200,,E,,ROBINSON,ST,,N,,FINDLAY,AVE,,3,D - Driver,Apparently Normal,None Given,Inattention Other
3/7/2022,2022-00012543,OK0140200,,,,CLASSEN,BLVD,,,,RENAISSANCE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012543,OK0140200,,,,CLASSEN,BLVD,,,,RENAISSANCE,DR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
3/7/2022,2022-00012618,OK0140200,,E,,ROBINSON,ST,,,,36TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012618,OK0140200,,E,,ROBINSON,ST,,,,36TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
3/2/2022,2022-00012629,OK0140200,,,,BUCHANAN,AVE,,,,WHITE,ST,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
3/2/2022,2022-00012629,OK0140200,,,,BUCHANAN,AVE,,,,WHITE,ST,,1,D - Driver,Unknown,None Given,Improper Backing
3/7/2022,2022-00012632,OK0140200,,,,12TH,AVE,SE,E,,CEDAR LANE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012632,OK0140200,,,,12TH,AVE,SE,E,,CEDAR LANE,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/7/2022,2022-00012632,OK0140200,,,,12TH,AVE,SE,E,,CEDAR LANE,RD,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
3/8/2022,2022-00012681,OK0140200,,,,12TH,AVE,SE,E,,STATE HWY 9,HWY,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
3/8/2022,2022-00012681,OK0140200,,,,12TH,AVE,SE,E,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,None Given,In Front of Oncoming Traffic
3/8/2022,2022-00012731,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
3/8/2022,2022-00012731,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/8/2022,2022-00012731,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/8/2022,2022-00012748,OK0140200,,,,STUBBEMAN,AVE,,W,,VIDA,WAY,,2,D - Driver,Apparently Normal,None Given,Left
3/8/2022,2022-00012748,OK0140200,,,,STUBBEMAN,AVE,,W,,VIDA,WAY,,1,D - Driver,Apparently Normal,None Given,Improper Turn Other
3/8/2022,2022-00012751,OK0140200,,,,ED NOBLE,PKWY,,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,From Signal Light
3/8/2022,2022-00012751,OK0140200,,,,ED NOBLE,PKWY,,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,For Traffic Conditions
3/8/2022,2022-00012779,OK0140200,,,,CHAUTAUQUA,AVE,,W,,STATE HWY 9,HWY,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
3/8/2022,2022-00012779,OK0140200,,,,CHAUTAUQUA,AVE,,W,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/8/2022,2022-00012779,OK0140200,,,,CHAUTAUQUA,AVE,,W,,STATE HWY 9,HWY,,4,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/8/2022,2022-00012779,OK0140200,,,,CHAUTAUQUA,AVE,,W,,STATE HWY 9,HWY,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/8/2022,2022-00012837,OK0140200,,,,CLASSEN,BLVD,,,,SH9 WB OFF RAMP,RAMP,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
3/8/2022,2022-00012837,OK0140200,,,,CLASSEN,BLVD,,,,SH9 WB OFF RAMP,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
3/8/2022,2022-00012837,OK0140200,,,,CLASSEN,BLVD,,,,SH9 WB OFF RAMP,RAMP,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
